GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Hero 2 Archetype,Hero 1 Archetype,Hero 1 Class,Hero 3 Class,Hero 2 Class,Hero 1,Hero 3,Hero 3 Archetype,Hero 2
1786736666,Descent2e,0,ABOUT_TO_START,0,0,4,328,Healer,Scout,Thief,Berserker,Disciple,Tomble Burrowell,Syndrael,Warrior,Avric Albright
-1646862478,Descent2e,0,ABOUT_TO_START,0,0,4,329,Warrior,Healer,Disciple,Thief,Berserker,Ashrian,Jain Fairwood,Scout,Syndrael
1493641793,Descent2e,0,ABOUT_TO_START,0,0,4,330,Mage,Scout,Thief,Disciple,Runemaster,Jain Fairwood,Avric Albright,Healer,Widow Tarha
-2086551780,Descent2e,0,ABOUT_TO_START,0,0,4,331,Healer,Warrior,Berserker,Thief,Disciple,Grisban the Thirsty,Jain Fairwood,Scout,Avric Albright
1668732854,Descent2e,0,ABOUT_TO_START,0,0,4,332,Mage,Scout,Thief,Berserker,Runemaster,Jain Fairwood,Grisban the Thirsty,Warrior,Leoric of the Book
-2120261791,Descent2e,0,ABOUT_TO_START,0,0,4,333,Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Avric Albright,Healer,Widow Tarha
1459788962,Descent2e,0,ABOUT_TO_START,0,0,4,334,Mage,Healer,Disciple,Berserker,Runemaster,Avric Albright,Grisban the Thirsty,Warrior,Widow Tarha
219010551,Descent2e,0,ABOUT_TO_START,0,0,4,335,Healer,Warrior,Berserker,Runemaster,Disciple,Grisban the Thirsty,Leoric of the Book,Mage,Ashrian
1661950976,Descent2e,0,ABOUT_TO_START,0,0,4,336,Warrior,Healer,Disciple,Runemaster,Berserker,Avric Albright,Widow Tarha,Mage,Grisban the Thirsty
-37427297,Descent2e,0,ABOUT_TO_START,0,0,4,337,Mage,Warrior,Berserker,Disciple,Runemaster,Syndrael,Ashrian,Healer,Leoric of the Book
247592859,Descent2e,0,ABOUT_TO_START,0,0,4,338,Healer,Scout,Thief,Berserker,Disciple,Jain Fairwood,Syndrael,Warrior,Avric Albright
1098576278,Descent2e,0,ABOUT_TO_START,0,0,4,339,Healer,Warrior,Berserker,Runemaster,Disciple,Grisban the Thirsty,Widow Tarha,Mage,Avric Albright
-1078175724,Descent2e,0,ABOUT_TO_START,0,0,4,340,Mage,Healer,Disciple,Berserker,Runemaster,Avric Albright,Grisban the Thirsty,Warrior,Widow Tarha
-1359787957,Descent2e,0,ABOUT_TO_START,0,0,4,341,Healer,Mage,Runemaster,Thief,Disciple,Leoric of the Book,Jain Fairwood,Scout,Ashrian
-1865273877,Descent2e,0,ABOUT_TO_START,0,0,4,342,Warrior,Healer,Disciple,Thief,Berserker,Ashrian,Jain Fairwood,Scout,Syndrael
-379449835,Descent2e,0,ABOUT_TO_START,0,0,4,343,Warrior,Healer,Disciple,Runemaster,Berserker,Ashrian,Leoric of the Book,Mage,Syndrael
334645923,Descent2e,0,ABOUT_TO_START,0,0,4,344,Mage,Healer,Disciple,Thief,Runemaster,Ashrian,Tomble Burrowell,Scout,Leoric of the Book
-2041678342,Descent2e,0,ABOUT_TO_START,0,0,4,345,Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Jain Fairwood,Scout,Widow Tarha
-621565583,Descent2e,0,ABOUT_TO_START,0,0,4,346,Healer,Mage,Runemaster,Thief,Disciple,Leoric of the Book,Tomble Burrowell,Scout,Avric Albright
308795849,Descent2e,0,ABOUT_TO_START,0,0,4,347,Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Widow Tarha,Mage,Jain Fairwood
-1610559206,Descent2e,0,ABOUT_TO_START,0,0,4,348,Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Jain Fairwood,Scout,Avric Albright
135581712,Descent2e,0,ABOUT_TO_START,0,0,4,349,Mage,Scout,Thief,Disciple,Runemaster,Tomble Burrowell,Avric Albright,Healer,Widow Tarha
-70142737,Descent2e,0,ABOUT_TO_START,0,0,4,350,Healer,Warrior,Berserker,Runemaster,Disciple,Syndrael,Widow Tarha,Mage,Avric Albright
-2044013128,Descent2e,0,ABOUT_TO_START,0,0,4,351,Mage,Scout,Thief,Disciple,Runemaster,Tomble Burrowell,Avric Albright,Healer,Widow Tarha
-1813073661,Descent2e,0,ABOUT_TO_START,0,0,4,352,Mage,Scout,Thief,Disciple,Runemaster,Jain Fairwood,Ashrian,Healer,Leoric of the Book
-823199663,Descent2e,0,ABOUT_TO_START,0,0,4,353,Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Jain Fairwood,Scout,Leoric of the Book
-870302191,Descent2e,0,ABOUT_TO_START,0,0,4,354,Healer,Warrior,Berserker,Runemaster,Disciple,Syndrael,Leoric of the Book,Mage,Ashrian
-1410430645,Descent2e,0,ABOUT_TO_START,0,0,4,355,Healer,Mage,Runemaster,Berserker,Disciple,Widow Tarha,Syndrael,Warrior,Ashrian
-1211984980,Descent2e,0,ABOUT_TO_START,0,0,4,356,Healer,Scout,Thief,Runemaster,Disciple,Jain Fairwood,Widow Tarha,Mage,Avric Albright
-1095954505,Descent2e,0,ABOUT_TO_START,0,0,4,357,Mage,Healer,Disciple,Thief,Runemaster,Ashrian,Jain Fairwood,Scout,Widow Tarha
2034578350,Descent2e,0,ABOUT_TO_START,0,0,4,358,Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Grisban the Thirsty,Warrior,Avric Albright
-1676034750,Descent2e,0,ABOUT_TO_START,0,0,4,359,Healer,Mage,Runemaster,Berserker,Disciple,Widow Tarha,Syndrael,Warrior,Avric Albright
304699397,Descent2e,0,ABOUT_TO_START,0,0,4,360,Scout,Mage,Runemaster,Berserker,Thief,Leoric of the Book,Grisban the Thirsty,Warrior,Jain Fairwood
-1663406971,Descent2e,0,ABOUT_TO_START,0,0,4,361,Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Jain Fairwood,Scout,Widow Tarha
1682113612,Descent2e,0,ABOUT_TO_START,0,0,4,362,Warrior,Mage,Runemaster,Thief,Berserker,Widow Tarha,Tomble Burrowell,Scout,Grisban the Thirsty
-781651481,Descent2e,0,ABOUT_TO_START,0,0,4,363,Mage,Warrior,Berserker,Disciple,Runemaster,Syndrael,Avric Albright,Healer,Leoric of the Book
-1055580466,Descent2e,0,ABOUT_TO_START,0,0,4,364,Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Jain Fairwood,Scout,Leoric of the Book
-1701962341,Descent2e,0,ABOUT_TO_START,0,0,4,365,Mage,Scout,Thief,Disciple,Runemaster,Tomble Burrowell,Ashrian,Healer,Widow Tarha
250478825,Descent2e,0,ABOUT_TO_START,0,0,4,366,Healer,Mage,Runemaster,Thief,Disciple,Leoric of the Book,Jain Fairwood,Scout,Avric Albright
605389958,Descent2e,0,ABOUT_TO_START,0,0,4,367,Healer,Warrior,Berserker,Thief,Disciple,Grisban the Thirsty,Tomble Burrowell,Scout,Ashrian
872314097,Descent2e,0,ABOUT_TO_START,0,0,4,368,Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Leoric of the Book,Mage,Jain Fairwood
2054147852,Descent2e,0,ABOUT_TO_START,0,0,4,369,Mage,Healer,Disciple,Berserker,Runemaster,Avric Albright,Syndrael,Warrior,Leoric of the Book
-1043421192,Descent2e,0,ABOUT_TO_START,0,0,4,370,Mage,Healer,Disciple,Thief,Runemaster,Ashrian,Tomble Burrowell,Scout,Leoric of the Book
1514485788,Descent2e,0,ABOUT_TO_START,0,0,4,371,Healer,Warrior,Berserker,Thief,Disciple,Grisban the Thirsty,Jain Fairwood,Scout,Avric Albright
-31244244,Descent2e,0,ABOUT_TO_START,0,0,4,372,Warrior,Healer,Disciple,Runemaster,Berserker,Avric Albright,Widow Tarha,Mage,Syndrael
-45227027,Descent2e,0,ABOUT_TO_START,0,0,4,373,Warrior,Healer,Disciple,Runemaster,Berserker,Ashrian,Leoric of the Book,Mage,Syndrael
1252990121,Descent2e,0,ABOUT_TO_START,0,0,4,374,Mage,Scout,Thief,Berserker,Runemaster,Tomble Burrowell,Grisban the Thirsty,Warrior,Widow Tarha
1310528845,Descent2e,0,ABOUT_TO_START,0,0,4,375,Scout,Mage,Runemaster,Berserker,Thief,Widow Tarha,Syndrael,Warrior,Jain Fairwood
246764018,Descent2e,0,ABOUT_TO_START,0,0,4,376,Mage,Scout,Thief,Berserker,Runemaster,Jain Fairwood,Grisban the Thirsty,Warrior,Leoric of the Book
-937764496,Descent2e,0,ABOUT_TO_START,0,0,4,377,Healer,Scout,Thief,Runemaster,Disciple,Jain Fairwood,Widow Tarha,Mage,Avric Albright
1056067181,Descent2e,0,ABOUT_TO_START,0,0,4,378,Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Widow Tarha,Mage,Jain Fairwood
1611519387,Descent2e,0,ABOUT_TO_START,0,0,4,379,Mage,Healer,Disciple,Berserker,Runemaster,Avric Albright,Grisban the Thirsty,Warrior,Leoric of the Book
-274414445,Descent2e,0,ABOUT_TO_START,0,0,4,380,Scout,Healer,Disciple,Berserker,Thief,Ashrian,Syndrael,Warrior,Jain Fairwood
83183408,Descent2e,0,ABOUT_TO_START,0,0,4,381,Warrior,Scout,Thief,Runemaster,Berserker,Tomble Burrowell,Leoric of the Book,Mage,Syndrael
-508062535,Descent2e,0,ABOUT_TO_START,0,0,4,382,Scout,Warrior,Berserker,Disciple,Thief,Syndrael,Avric Albright,Healer,Jain Fairwood
43994581,Descent2e,0,ABOUT_TO_START,0,0,4,383,Healer,Mage,Runemaster,Berserker,Disciple,Widow Tarha,Grisban the Thirsty,Warrior,Avric Albright
-942635366,Descent2e,0,ABOUT_TO_START,0,0,4,384,Warrior,Mage,Runemaster,Disciple,Berserker,Widow Tarha,Avric Albright,Healer,Syndrael
658444493,Descent2e,0,ABOUT_TO_START,0,0,4,385,Mage,Healer,Disciple,Thief,Runemaster,Ashrian,Tomble Burrowell,Scout,Widow Tarha
-2068462839,Descent2e,0,ABOUT_TO_START,0,0,4,386,Warrior,Mage,Runemaster,Disciple,Berserker,Widow Tarha,Avric Albright,Healer,Grisban the Thirsty
-1218212916,Descent2e,0,ABOUT_TO_START,0,0,4,387,Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Widow Tarha,Mage,Jain Fairwood
-181815179,Descent2e,0,ABOUT_TO_START,0,0,4,388,Warrior,Mage,Runemaster,Thief,Berserker,Widow Tarha,Jain Fairwood,Scout,Grisban the Thirsty
-570581829,Descent2e,0,ABOUT_TO_START,0,0,4,389,Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Jain Fairwood,Scout,Leoric of the Book
-1880819417,Descent2e,0,ABOUT_TO_START,0,0,4,390,Warrior,Mage,Runemaster,Thief,Berserker,Leoric of the Book,Jain Fairwood,Scout,Syndrael
-636380340,Descent2e,0,ABOUT_TO_START,0,0,4,391,Warrior,Healer,Disciple,Thief,Berserker,Ashrian,Tomble Burrowell,Scout,Syndrael
-1124286373,Descent2e,0,ABOUT_TO_START,0,0,4,392,Healer,Mage,Runemaster,Berserker,Disciple,Widow Tarha,Grisban the Thirsty,Warrior,Avric Albright
-653908905,Descent2e,0,ABOUT_TO_START,0,0,4,393,Warrior,Healer,Disciple,Runemaster,Berserker,Avric Albright,Leoric of the Book,Mage,Grisban the Thirsty
1874768812,Descent2e,0,ABOUT_TO_START,0,0,4,394,Healer,Scout,Thief,Runemaster,Disciple,Tomble Burrowell,Widow Tarha,Mage,Avric Albright
1381181002,Descent2e,0,ABOUT_TO_START,0,0,4,395,Mage,Warrior,Berserker,Disciple,Runemaster,Syndrael,Avric Albright,Healer,Leoric of the Book
-2040711062,Descent2e,0,ABOUT_TO_START,0,0,4,396,Warrior,Healer,Disciple,Thief,Berserker,Ashrian,Jain Fairwood,Scout,Syndrael
1645637947,Descent2e,0,ABOUT_TO_START,0,0,4,397,Healer,Scout,Thief,Berserker,Disciple,Tomble Burrowell,Syndrael,Warrior,Ashrian
1615847623,Descent2e,0,ABOUT_TO_START,0,0,4,398,Warrior,Healer,Disciple,Runemaster,Berserker,Avric Albright,Widow Tarha,Mage,Grisban the Thirsty
1708090457,Descent2e,0,ABOUT_TO_START,0,0,4,399,Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Grisban the Thirsty,Warrior,Avric Albright
1927289615,Descent2e,0,ABOUT_TO_START,0,0,4,400,Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Leoric of the Book,Mage,Jain Fairwood
1277926354,Descent2e,0,ABOUT_TO_START,0,0,4,401,Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Ashrian,Healer,Leoric of the Book
1288764732,Descent2e,0,ABOUT_TO_START,0,0,4,402,Warrior,Healer,Disciple,Thief,Berserker,Ashrian,Jain Fairwood,Scout,Syndrael
-844034718,Descent2e,0,ABOUT_TO_START,0,0,4,403,Mage,Scout,Thief,Berserker,Runemaster,Tomble Burrowell,Syndrael,Warrior,Widow Tarha
-1230909015,Descent2e,0,ABOUT_TO_START,0,0,4,404,Scout,Mage,Runemaster,Berserker,Thief,Widow Tarha,Grisban the Thirsty,Warrior,Tomble Burrowell
-1771200722,Descent2e,0,ABOUT_TO_START,0,0,4,405,Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Tomble Burrowell,Scout,Leoric of the Book
-197886544,Descent2e,0,ABOUT_TO_START,0,0,4,406,Scout,Mage,Runemaster,Berserker,Thief,Widow Tarha,Grisban the Thirsty,Warrior,Tomble Burrowell
1015825300,Descent2e,0,ABOUT_TO_START,0,0,4,407,Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Grisban the Thirsty,Warrior,Ashrian
1884031344,Descent2e,0,ABOUT_TO_START,0,0,4,408,Warrior,Healer,Disciple,Runemaster,Berserker,Ashrian,Leoric of the Book,Mage,Grisban the Thirsty
-1642080744,Descent2e,0,ABOUT_TO_START,0,0,4,409,Warrior,Scout,Thief,Disciple,Berserker,Jain Fairwood,Ashrian,Healer,Syndrael
-480507869,Descent2e,0,ABOUT_TO_START,0,0,4,410,Healer,Warrior,Berserker,Runemaster,Disciple,Syndrael,Leoric of the Book,Mage,Avric Albright
912566425,Descent2e,0,ABOUT_TO_START,0,0,4,411,Scout,Healer,Disciple,Berserker,Thief,Avric Albright,Grisban the Thirsty,Warrior,Jain Fairwood
-1096191341,Descent2e,0,ABOUT_TO_START,0,0,4,412,Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Avric Albright,Healer,Widow Tarha
2037626216,Descent2e,0,ABOUT_TO_START,0,0,4,413,Scout,Healer,Disciple,Berserker,Thief,Avric Albright,Syndrael,Warrior,Jain Fairwood
296305084,Descent2e,0,ABOUT_TO_START,0,0,4,414,Healer,Warrior,Berserker,Thief,Disciple,Grisban the Thirsty,Tomble Burrowell,Scout,Avric Albright
2078478857,Descent2e,0,ABOUT_TO_START,0,0,4,415,Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Avric Albright,Healer,Widow Tarha
-1718366816,Descent2e,0,ABOUT_TO_START,0,0,4,416,Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Widow Tarha,Mage,Tomble Burrowell
1159485335,Descent2e,0,ABOUT_TO_START,0,0,4,417,Scout,Mage,Runemaster,Berserker,Thief,Leoric of the Book,Syndrael,Warrior,Jain Fairwood
2091332812,Descent2e,0,ABOUT_TO_START,0,0,4,418,Warrior,Scout,Thief,Runemaster,Berserker,Tomble Burrowell,Leoric of the Book,Mage,Grisban the Thirsty
114135331,Descent2e,0,ABOUT_TO_START,0,0,4,419,Healer,Warrior,Berserker,Thief,Disciple,Grisban the Thirsty,Jain Fairwood,Scout,Ashrian
1508567849,Descent2e,0,ABOUT_TO_START,0,0,4,420,Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Tomble Burrowell,Scout,Ashrian
-715739758,Descent2e,0,ABOUT_TO_START,0,0,4,421,Mage,Healer,Disciple,Thief,Runemaster,Ashrian,Tomble Burrowell,Scout,Widow Tarha
-1076522228,Descent2e,0,ABOUT_TO_START,0,0,4,422,Warrior,Scout,Thief,Runemaster,Berserker,Tomble Burrowell,Leoric of the Book,Mage,Syndrael
1472971194,Descent2e,0,ABOUT_TO_START,0,0,4,423,Scout,Mage,Runemaster,Berserker,Thief,Widow Tarha,Syndrael,Warrior,Jain Fairwood
-1777761885,Descent2e,0,ABOUT_TO_START,0,0,4,424,Healer,Mage,Runemaster,Thief,Disciple,Leoric of the Book,Tomble Burrowell,Scout,Avric Albright
1912826064,Descent2e,0,ABOUT_TO_START,0,0,4,425,Healer,Mage,Runemaster,Thief,Disciple,Widow Tarha,Tomble Burrowell,Scout,Avric Albright
-1771087831,Descent2e,0,ABOUT_TO_START,0,0,4,426,Mage,Scout,Thief,Disciple,Runemaster,Tomble Burrowell,Avric Albright,Healer,Widow Tarha
2007798892,Descent2e,0,ABOUT_TO_START,0,0,4,427,Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Grisban the Thirsty,Warrior,Ashrian
-535364207,Descent2e,0,ABOUT_TO_START,0,0,4,428,Mage,Healer,Disciple,Thief,Runemaster,Ashrian,Jain Fairwood,Scout,Widow Tarha
2041377446,Descent2e,0,ABOUT_TO_START,0,0,4,429,Warrior,Mage,Runemaster,Disciple,Berserker,Leoric of the Book,Avric Albright,Healer,Syndrael
2056949890,Descent2e,0,ABOUT_TO_START,0,0,4,430,Mage,Scout,Thief,Disciple,Runemaster,Jain Fairwood,Ashrian,Healer,Widow Tarha
-536737766,Descent2e,0,ABOUT_TO_START,0,0,4,431,Mage,Scout,Thief,Berserker,Runemaster,Tomble Burrowell,Syndrael,Warrior,Leoric of the Book
1206104033,Descent2e,0,ABOUT_TO_START,0,0,4,432,Healer,Warrior,Berserker,Thief,Disciple,Grisban the Thirsty,Jain Fairwood,Scout,Avric Albright
-98237223,Descent2e,0,ABOUT_TO_START,0,0,4,433,Warrior,Mage,Runemaster,Disciple,Berserker,Widow Tarha,Avric Albright,Healer,Syndrael
940001328,Descent2e,0,ABOUT_TO_START,0,0,4,434,Healer,Warrior,Berserker,Runemaster,Disciple,Syndrael,Widow Tarha,Mage,Ashrian
-2093316461,Descent2e,0,ABOUT_TO_START,0,0,4,435,Healer,Mage,Runemaster,Thief,Disciple,Widow Tarha,Jain Fairwood,Scout,Avric Albright
619642517,Descent2e,0,ABOUT_TO_START,0,0,4,436,Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Syndrael,Warrior,Ashrian
1409988469,Descent2e,0,ABOUT_TO_START,0,0,4,437,Warrior,Healer,Disciple,Thief,Berserker,Ashrian,Jain Fairwood,Scout,Syndrael
-1814043066,Descent2e,0,ABOUT_TO_START,0,0,4,438,Warrior,Healer,Disciple,Runemaster,Berserker,Avric Albright,Leoric of the Book,Mage,Syndrael
1520883858,Descent2e,0,ABOUT_TO_START,0,0,4,439,Mage,Scout,Thief,Berserker,Runemaster,Tomble Burrowell,Grisban the Thirsty,Warrior,Widow Tarha
1695382437,Descent2e,0,ABOUT_TO_START,0,0,4,440,Warrior,Mage,Runemaster,Disciple,Berserker,Widow Tarha,Ashrian,Healer,Syndrael
-1035790372,Descent2e,0,ABOUT_TO_START,0,0,4,441,Scout,Healer,Disciple,Berserker,Thief,Ashrian,Grisban the Thirsty,Warrior,Jain Fairwood
-246581159,Descent2e,0,ABOUT_TO_START,0,0,4,442,Mage,Warrior,Berserker,Thief,Runemaster,Syndrael,Tomble Burrowell,Scout,Widow Tarha
1683416298,Descent2e,0,ABOUT_TO_START,0,0,4,443,Healer,Scout,Thief,Berserker,Disciple,Jain Fairwood,Grisban the Thirsty,Warrior,Ashrian
1394542115,Descent2e,0,ABOUT_TO_START,0,0,4,444,Healer,Scout,Thief,Berserker,Disciple,Jain Fairwood,Syndrael,Warrior,Avric Albright
1551605025,Descent2e,0,ABOUT_TO_START,0,0,4,445,Warrior,Mage,Runemaster,Thief,Berserker,Leoric of the Book,Tomble Burrowell,Scout,Grisban the Thirsty
-1393118654,Descent2e,0,ABOUT_TO_START,0,0,4,446,Mage,Scout,Thief,Berserker,Runemaster,Jain Fairwood,Syndrael,Warrior,Widow Tarha
1923526399,Descent2e,0,ABOUT_TO_START,0,0,4,447,Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Tomble Burrowell,Scout,Widow Tarha
-844932704,Descent2e,0,ABOUT_TO_START,0,0,4,448,Warrior,Healer,Disciple,Runemaster,Berserker,Ashrian,Leoric of the Book,Mage,Syndrael
-1251013226,Descent2e,0,ABOUT_TO_START,0,0,4,449,Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Grisban the Thirsty,Warrior,Avric Albright
1661511202,Descent2e,0,ABOUT_TO_START,0,0,4,450,Scout,Healer,Disciple,Berserker,Thief,Ashrian,Syndrael,Warrior,Tomble Burrowell
-285718408,Descent2e,0,ABOUT_TO_START,0,0,4,451,Warrior,Healer,Disciple,Thief,Berserker,Avric Albright,Jain Fairwood,Scout,Syndrael
687714254,Descent2e,0,ABOUT_TO_START,0,0,4,452,Mage,Scout,Thief,Berserker,Runemaster,Jain Fairwood,Grisban the Thirsty,Warrior,Leoric of the Book
807053731,Descent2e,0,ABOUT_TO_START,0,0,4,453,Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Jain Fairwood,Scout,Ashrian
1321498790,Descent2e,0,ABOUT_TO_START,0,0,4,454,Scout,Mage,Runemaster,Berserker,Thief,Leoric of the Book,Syndrael,Warrior,Jain Fairwood
-5330382,Descent2e,0,ABOUT_TO_START,0,0,4,455,Mage,Healer,Disciple,Thief,Runemaster,Ashrian,Jain Fairwood,Scout,Leoric of the Book
1394497638,Descent2e,0,ABOUT_TO_START,0,0,4,456,Warrior,Mage,Runemaster,Disciple,Berserker,Leoric of the Book,Ashrian,Healer,Grisban the Thirsty
1268428761,Descent2e,0,ABOUT_TO_START,0,0,4,457,Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Jain Fairwood,Scout,Avric Albright
-797076085,Descent2e,0,ABOUT_TO_START,0,0,4,458,Mage,Healer,Disciple,Berserker,Runemaster,Ashrian,Grisban the Thirsty,Warrior,Leoric of the Book
-632772489,Descent2e,0,ABOUT_TO_START,0,0,4,459,Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Jain Fairwood,Scout,Widow Tarha
944991051,Descent2e,0,ABOUT_TO_START,0,0,4,460,Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Ashrian,Healer,Jain Fairwood
-2126344634,Descent2e,0,ABOUT_TO_START,0,0,4,461,Mage,Healer,Disciple,Berserker,Runemaster,Ashrian,Syndrael,Warrior,Widow Tarha
195569764,Descent2e,0,ABOUT_TO_START,0,0,4,462,Mage,Scout,Thief,Disciple,Runemaster,Jain Fairwood,Avric Albright,Healer,Leoric of the Book
1555723887,Descent2e,0,ABOUT_TO_START,0,0,4,463,Scout,Warrior,Berserker,Disciple,Thief,Syndrael,Avric Albright,Healer,Jain Fairwood
1097857263,Descent2e,0,ABOUT_TO_START,0,0,4,464,Mage,Healer,Disciple,Berserker,Runemaster,Avric Albright,Grisban the Thirsty,Warrior,Widow Tarha
-2064231158,Descent2e,0,ABOUT_TO_START,0,0,4,465,Warrior,Scout,Thief,Disciple,Berserker,Jain Fairwood,Ashrian,Healer,Syndrael
-1571824229,Descent2e,0,ABOUT_TO_START,0,0,4,466,Mage,Scout,Thief,Berserker,Runemaster,Tomble Burrowell,Grisban the Thirsty,Warrior,Leoric of the Book
-132682538,Descent2e,0,ABOUT_TO_START,0,0,4,467,Warrior,Scout,Thief,Disciple,Berserker,Tomble Burrowell,Avric Albright,Healer,Syndrael
210459893,Descent2e,0,ABOUT_TO_START,0,0,4,468,Healer,Warrior,Berserker,Runemaster,Disciple,Syndrael,Leoric of the Book,Mage,Ashrian
974143018,Descent2e,0,ABOUT_TO_START,0,0,4,469,Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Tomble Burrowell,Scout,Widow Tarha
1112223669,Descent2e,0,ABOUT_TO_START,0,0,4,470,Healer,Warrior,Berserker,Runemaster,Disciple,Grisban the Thirsty,Widow Tarha,Mage,Avric Albright
428148719,Descent2e,0,ABOUT_TO_START,0,0,4,471,Warrior,Healer,Disciple,Runemaster,Berserker,Ashrian,Leoric of the Book,Mage,Grisban the Thirsty
563123992,Descent2e,0,ABOUT_TO_START,0,0,4,472,Healer,Mage,Runemaster,Thief,Disciple,Widow Tarha,Tomble Burrowell,Scout,Avric Albright
141975203,Descent2e,0,ABOUT_TO_START,0,0,4,473,Mage,Warrior,Berserker,Disciple,Runemaster,Syndrael,Ashrian,Healer,Widow Tarha
-218118951,Descent2e,0,ABOUT_TO_START,0,0,4,474,Warrior,Scout,Thief,Disciple,Berserker,Jain Fairwood,Ashrian,Healer,Grisban the Thirsty
1619742903,Descent2e,0,ABOUT_TO_START,0,0,4,475,Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Syndrael,Warrior,Ashrian
1693437514,Descent2e,0,ABOUT_TO_START,0,0,4,476,Scout,Mage,Runemaster,Berserker,Thief,Leoric of the Book,Grisban the Thirsty,Warrior,Jain Fairwood
1261556930,Descent2e,0,ABOUT_TO_START,0,0,4,477,Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Tomble Burrowell,Scout,Ashrian
-1932484462,Descent2e,0,ABOUT_TO_START,0,0,4,478,Warrior,Healer,Disciple,Thief,Berserker,Avric Albright,Jain Fairwood,Scout,Syndrael
1382425950,Descent2e,0,ABOUT_TO_START,0,0,4,479,Healer,Scout,Thief,Berserker,Disciple,Tomble Burrowell,Grisban the Thirsty,Warrior,Avric Albright
-616406496,Descent2e,0,ABOUT_TO_START,0,0,4,480,Healer,Warrior,Berserker,Runemaster,Disciple,Syndrael,Widow Tarha,Mage,Avric Albright
-988149838,Descent2e,0,ABOUT_TO_START,0,0,4,481,Healer,Warrior,Berserker,Runemaster,Disciple,Grisban the Thirsty,Widow Tarha,Mage,Avric Albright
899100115,Descent2e,0,ABOUT_TO_START,0,0,4,482,Warrior,Scout,Thief,Disciple,Berserker,Jain Fairwood,Avric Albright,Healer,Syndrael
-868346638,Descent2e,0,ABOUT_TO_START,0,0,4,483,Mage,Scout,Thief,Disciple,Runemaster,Jain Fairwood,Avric Albright,Healer,Leoric of the Book
47459948,Descent2e,0,ABOUT_TO_START,0,0,4,484,Scout,Healer,Disciple,Runemaster,Thief,Avric Albright,Leoric of the Book,Mage,Tomble Burrowell
-1506030506,Descent2e,0,ABOUT_TO_START,0,0,4,485,Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Ashrian,Healer,Leoric of the Book
605316411,Descent2e,0,ABOUT_TO_START,0,0,4,486,Mage,Warrior,Berserker,Thief,Runemaster,Syndrael,Jain Fairwood,Scout,Widow Tarha
560382557,Descent2e,0,ABOUT_TO_START,0,0,4,487,Warrior,Healer,Disciple,Thief,Berserker,Ashrian,Tomble Burrowell,Scout,Grisban the Thirsty
-1844779733,Descent2e,0,ABOUT_TO_START,0,0,4,488,Warrior,Healer,Disciple,Runemaster,Berserker,Ashrian,Leoric of the Book,Mage,Syndrael
248349529,Descent2e,0,ABOUT_TO_START,0,0,4,489,Healer,Mage,Runemaster,Berserker,Disciple,Widow Tarha,Syndrael,Warrior,Avric Albright
-950561894,Descent2e,0,ABOUT_TO_START,0,0,4,490,Scout,Healer,Disciple,Runemaster,Thief,Avric Albright,Leoric of the Book,Mage,Tomble Burrowell
-1305738607,Descent2e,0,ABOUT_TO_START,0,0,4,491,Healer,Warrior,Berserker,Thief,Disciple,Grisban the Thirsty,Jain Fairwood,Scout,Avric Albright
